,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148,ASV 149,ASV 150
ASV 125,0.66035,0.69238,0.62534,0.62929,0.6677200000000001,0.7683000000000001,0.7518100000000001,0.76451,0.7557400000000001,0.75097,0.76936,0.6780900000000001,0.5355099999999999,0.5685899999999999,0.5547599999999999,0.5572999999999999,0.5851,0.56897,0.8943500000000001,0.84834,0.83411,0.8310700000000001,0.8770000000000001,0.8402400000000002,0.8839500000000001,0.8790700000000001,0.8608000000000001,0.8528000000000001,0.8376600000000002,0.92223,0.8965200000000001,0.8353400000000001,0.8575400000000001,0.84265,0.89142,0.8378200000000001,0.8557200000000001,0.8895000000000001,0.8296200000000001,0.8285700000000001,0.7560700000000001,0.8266600000000001,0.8387200000000002,0.8140800000000001,0.8219500000000001,0.8326100000000001,0.83498,0.92288,0.9135000000000001,0.9247500000000001,0.88993,0.7868700000000001,0.7077800000000002,0.7864200000000002,0.7490900000000001,0.7899700000000002,0.49079000000000006,0.4881,0.5,0.49427,0.46465,0.59252,0.6653600000000002,0.54916,0.5496,0.5667700000000001,0.54725,0.57457,0.5648400000000001,0.5581400000000002,0.58398,0.5596100000000002,0.5637500000000001,0.52765,0.53566,0.5684500000000001,0.60046,0.5949,0.5739299999999999,0.5789799999999999,0.54984,0.45025000000000004,0.55928,0.5014000000000001,0.6013700000000001,0.5993299999999999,0.54983,0.54213,0.4995800000000001,0.54171,0.6052000000000001,0.54857,0.58157,0.58514,0.60155,0.5760700000000001,0.5764,0.5372,0.53004,0.53428,0.58633,0.5237600000000001,0.54729,0.53845,0.55509,0.6402,0.55613,0.54276,0.5650400000000001,0.55892,0.48303999999999997,0.5258100000000001,0.5415,0.5300100000000001,0.5831200000000001,0.54935,0.52777,0.5873900000000001,0.521,0.6078300000000001,0.41706,0.30367,0.32456,0.25645,0.37349000000000004,0.0,0.09304,0.026979999999999997,0.3419,0.33323,0.32113,0.36656999999999995,0.35461,0.50729,0.53767,0.5348299999999999,0.48129,0.54451,0.5482700000000001,0.5989800000000001,0.6007200000000001,0.5790900000000001,0.6447700000000002,0.6674500000000002,0.6882,0.6910000000000002,0.6846000000000002,0.6685200000000001,0.6473400000000001,0.6740400000000001,0.5727100000000002
ASV 126,0.65257,0.6846,0.61756,0.62151,0.6599400000000001,0.7605200000000001,0.7440300000000001,0.75673,0.7479600000000001,0.7431900000000001,0.76158,0.6703100000000001,0.52773,0.56081,0.54698,0.54952,0.5773199999999999,0.56119,0.88657,0.8405600000000001,0.8263300000000001,0.8232900000000001,0.86922,0.8324600000000001,0.87617,0.87129,0.85302,0.84502,0.8298800000000001,0.9144500000000001,0.88874,0.8275600000000001,0.84976,0.8348700000000001,0.8836400000000001,0.83004,0.8479400000000002,0.88172,0.82184,0.82079,0.74829,0.81888,0.8309400000000001,0.8063000000000001,0.8141700000000001,0.8248300000000001,0.8272,0.9150999999999999,0.90572,0.91697,0.8821500000000001,0.7790900000000002,0.7000000000000001,0.7786400000000001,0.74131,0.78219,0.48301000000000005,0.48031999999999997,0.49222,0.48649,0.45687,0.58474,0.6575800000000002,0.54138,0.54182,0.5589900000000001,0.53947,0.5667900000000001,0.5570600000000001,0.5503600000000001,0.5762,0.55183,0.5559700000000001,0.5198699999999999,0.52788,0.5606700000000001,0.59268,0.58712,0.56615,0.5712,0.5420600000000001,0.44247000000000003,0.5515,0.49362,0.5935900000000001,0.5915499999999999,0.54205,0.53435,0.49180000000000007,0.53393,0.5974200000000001,0.54079,0.57379,0.5773600000000001,0.59377,0.5682900000000001,0.56862,0.52942,0.52226,0.5265,0.57855,0.5159800000000001,0.53951,0.53067,0.54731,0.63242,0.54835,0.53498,0.5572600000000001,0.55114,0.47525999999999996,0.5180300000000001,0.53372,0.5222300000000001,0.57534,0.54157,0.51999,0.57961,0.51322,0.60005,0.40928,0.29589,0.31678,0.24867,0.36571000000000004,0.09304,0.0,0.08628,0.33412,0.32545,0.31335,0.35878999999999994,0.34682999999999997,0.49951,0.52989,0.5270499999999999,0.47351,0.53673,0.5404900000000001,0.5912000000000001,0.5929400000000001,0.5713100000000001,0.6369900000000001,0.6596700000000001,0.6804200000000001,0.6832200000000003,0.6768200000000001,0.6607400000000002,0.6395600000000002,0.6662600000000002,0.5649300000000002
ASV 127,0.65359,0.68562,0.61858,0.62253,0.6609600000000001,0.7615400000000001,0.7450500000000001,0.75775,0.7489800000000001,0.7442100000000001,0.7626000000000001,0.6713300000000001,0.52875,0.56183,0.548,0.55054,0.57834,0.56221,0.88759,0.8415800000000001,0.8273500000000001,0.8243100000000001,0.87024,0.8334800000000001,0.87719,0.87231,0.85404,0.84604,0.8309000000000001,0.9154700000000001,0.88976,0.8285800000000001,0.85078,0.8358900000000001,0.8846600000000001,0.83106,0.8489600000000003,0.88274,0.82286,0.82181,0.74931,0.8199000000000001,0.8319600000000001,0.8073200000000001,0.8151900000000001,0.8258500000000001,0.8282200000000001,0.9161199999999999,0.90674,0.91799,0.8831700000000001,0.7801100000000002,0.7010200000000001,0.7796600000000001,0.74233,0.7832100000000001,0.48402999999999996,0.48134,0.4932399999999999,0.48751,0.45789,0.5857600000000001,0.6586000000000001,0.5424,0.54284,0.56001,0.54049,0.56781,0.55808,0.55138,0.5772200000000001,0.5528500000000002,0.5569900000000001,0.52089,0.5289,0.5616900000000001,0.5937,0.58814,0.56717,0.57222,0.54308,0.44349,0.55252,0.49464,0.59461,0.5925699999999999,0.54307,0.53537,0.49282000000000004,0.53495,0.5984400000000001,0.54181,0.57481,0.5783800000000001,0.59479,0.56931,0.56964,0.53044,0.52328,0.52752,0.57957,0.517,0.54053,0.53169,0.54833,0.63344,0.54937,0.536,0.55828,0.55216,0.47628,0.51905,0.53474,0.5232500000000001,0.57636,0.54259,0.52101,0.58063,0.51424,0.60107,0.4103,0.29691,0.3178,0.24969000000000002,0.36673,0.026979999999999997,0.08628,0.0,0.33514,0.32647000000000004,0.31437000000000004,0.35980999999999996,0.34785,0.50053,0.53091,0.5280699999999999,0.47453,0.5377500000000001,0.5415100000000002,0.5922200000000001,0.5939600000000002,0.5723300000000001,0.6380100000000001,0.6606900000000001,0.6814400000000002,0.6842400000000003,0.6778400000000001,0.6617600000000002,0.6405800000000003,0.6672800000000002,0.5659500000000002
ASV 128,0.70265,0.7346800000000001,0.66764,0.67159,0.7100200000000001,0.8106000000000001,0.7941100000000001,0.80681,0.7980400000000001,0.79327,0.81166,0.7203900000000001,0.5778099999999999,0.6108899999999999,0.5970599999999999,0.5995999999999999,0.6274,0.61127,0.9366500000000001,0.89064,0.87641,0.8733700000000001,0.9193000000000001,0.88254,0.9262500000000001,0.9213699999999999,0.9030999999999999,0.8950999999999999,0.87996,0.96453,0.9388200000000001,0.8776400000000001,0.8998400000000001,0.88495,0.93372,0.8801200000000001,0.8980200000000002,0.9318000000000001,0.8719199999999999,0.8708699999999999,0.7983700000000001,0.8689600000000001,0.88102,0.85638,0.8642500000000001,0.87491,0.87728,0.96518,0.9558000000000001,0.9670500000000001,0.93223,0.8291700000000001,0.75008,0.82872,0.7913900000000001,0.8322700000000002,0.5330900000000001,0.5304,0.5422999999999999,0.53657,0.50695,0.63482,0.7076600000000001,0.5914600000000001,0.5919000000000001,0.60907,0.58955,0.61687,0.60714,0.6004400000000001,0.6262800000000001,0.6019100000000002,0.6060500000000001,0.5699500000000001,0.5779600000000001,0.6107500000000001,0.64276,0.6372,0.6162299999999999,0.6212799999999999,0.59214,0.49255,0.60158,0.5437,0.6436700000000001,0.6416299999999999,0.59213,0.58443,0.54188,0.58401,0.6475000000000001,0.59087,0.62387,0.62744,0.64385,0.61837,0.6187,0.5795,0.57234,0.57658,0.62863,0.56606,0.58959,0.58075,0.59739,0.6825,0.59843,0.58506,0.60734,0.60122,0.52534,0.56811,0.5838,0.5723100000000001,0.6254200000000001,0.59165,0.5700700000000001,0.62969,0.5633,0.6501300000000001,0.45936,0.38254999999999995,0.40344,0.33533,0.32095,0.3419,0.33412,0.33514,0.0,0.15271,0.24191,0.28735,0.27539,0.54959,0.57997,0.5771299999999999,0.52359,0.58681,0.5905700000000002,0.6412800000000001,0.6430200000000001,0.6213900000000001,0.6870700000000001,0.7097500000000001,0.7305,0.7333000000000002,0.7269000000000001,0.7108200000000001,0.6896400000000001,0.7163400000000001,0.6150100000000002
ASV 129,0.69398,0.7260099999999999,0.65897,0.66292,0.70135,0.80193,0.78544,0.7981400000000001,0.78937,0.7846000000000001,0.8029900000000001,0.71172,0.56914,0.60222,0.58839,0.59093,0.61873,0.6026,0.9279799999999999,0.88197,0.8677400000000001,0.8647000000000001,0.9106300000000002,0.87387,0.91758,0.9127,0.89443,0.8864299999999999,0.87129,0.95586,0.9301499999999999,0.8689700000000001,0.8911699999999999,0.8762800000000001,0.92505,0.87145,0.88935,0.9231299999999999,0.86325,0.8622,0.7897,0.8602899999999999,0.8723500000000001,0.8477100000000001,0.8555799999999999,0.86624,0.86861,0.9565100000000001,0.9471299999999999,0.9583799999999999,0.92356,0.8205000000000001,0.74141,0.8200500000000001,0.78272,0.8236,0.52442,0.52173,0.5336299999999999,0.5278999999999999,0.49827999999999995,0.6261500000000001,0.6989900000000001,0.58279,0.58323,0.6004,0.5808800000000001,0.6082000000000001,0.5984700000000001,0.5917700000000001,0.61761,0.5932400000000001,0.59738,0.5612800000000001,0.5692900000000001,0.6020800000000001,0.6340899999999999,0.6285299999999999,0.60756,0.61261,0.58347,0.48388,0.5929099999999999,0.53503,0.635,0.63296,0.58346,0.57576,0.5332100000000001,0.57534,0.63883,0.5821999999999999,0.6152,0.61877,0.63518,0.6097,0.61003,0.57083,0.56367,0.56791,0.61996,0.55739,0.58092,0.57208,0.58872,0.67383,0.5897600000000001,0.5763900000000001,0.59867,0.59255,0.51667,0.55944,0.5751299999999999,0.56364,0.6167499999999999,0.5829799999999999,0.5614,0.6210199999999999,0.5546300000000001,0.6414599999999999,0.45069000000000004,0.37388,0.39476999999999995,0.32665999999999995,0.31228,0.33323,0.32545,0.32647000000000004,0.15271,0.0,0.23324,0.27868,0.26672,0.54092,0.5713,0.56846,0.5149199999999999,0.5781400000000001,0.5819000000000002,0.6326100000000001,0.6343500000000002,0.6127200000000002,0.6784000000000001,0.7010800000000001,0.7218300000000001,0.7246300000000002,0.7182300000000001,0.7021500000000002,0.6809700000000002,0.7076700000000001,0.6063400000000001
ASV 130,0.68188,0.7139099999999999,0.64687,0.65082,0.68925,0.78983,0.77334,0.7860400000000001,0.77727,0.7725000000000001,0.7908900000000001,0.69962,0.55704,0.59012,0.57629,0.57883,0.60663,0.5905,0.9158799999999999,0.86987,0.8556400000000001,0.8526000000000001,0.8985300000000002,0.86177,0.90548,0.9006,0.88233,0.8743299999999999,0.85919,0.94376,0.9180499999999999,0.8568700000000001,0.8790699999999999,0.8641800000000001,0.91295,0.85935,0.87725,0.9110299999999999,0.85115,0.8501,0.7776,0.8481900000000001,0.8602500000000001,0.8356100000000001,0.8434800000000001,0.85414,0.85651,0.9444100000000001,0.9350299999999999,0.9462799999999999,0.91146,0.8084000000000001,0.72931,0.8079500000000001,0.77062,0.8115,0.51232,0.50963,0.5215299999999999,0.5157999999999999,0.48617999999999995,0.6140500000000001,0.6868900000000001,0.5706900000000001,0.57113,0.5883,0.5687800000000001,0.5961000000000001,0.5863700000000001,0.5796700000000001,0.6055100000000001,0.5811400000000001,0.58528,0.54918,0.5571900000000002,0.5899800000000002,0.62199,0.61643,0.59546,0.60051,0.57137,0.47178,0.5808099999999999,0.5229300000000001,0.6229,0.62086,0.5713600000000001,0.56366,0.5211100000000001,0.5632400000000001,0.62673,0.5701,0.6031000000000001,0.60667,0.6230800000000001,0.5976,0.5979300000000001,0.55873,0.55157,0.55581,0.6078600000000001,0.54529,0.56882,0.55998,0.57662,0.66173,0.5776600000000001,0.5642900000000001,0.58657,0.58045,0.5045700000000001,0.54734,0.5630299999999999,0.55154,0.60465,0.57088,0.5493,0.6089199999999999,0.54253,0.62936,0.43859000000000004,0.36178,0.38267000000000007,0.31456000000000006,0.30018,0.32113,0.31335,0.31437000000000004,0.24191,0.23324,0.0,0.07342,0.06146,0.52882,0.5592,0.55636,0.5028199999999999,0.5660400000000001,0.5698000000000002,0.6205100000000001,0.6222500000000002,0.6006200000000002,0.6663000000000001,0.6889800000000001,0.7097300000000001,0.7125300000000002,0.7061300000000001,0.6900500000000002,0.6688700000000002,0.6955700000000001,0.5942400000000001
ASV 131,0.72732,0.7593499999999999,0.6923099999999999,0.6962599999999999,0.73469,0.83527,0.81878,0.83148,0.8227099999999999,0.81794,0.83633,0.74506,0.6024799999999999,0.6355599999999999,0.6217299999999999,0.6242699999999999,0.6520699999999998,0.63594,0.9613199999999998,0.91531,0.90108,0.8980400000000001,0.9439700000000001,0.90721,0.9509199999999999,0.9460399999999999,0.9277699999999999,0.9197699999999999,0.9046299999999999,0.9892,0.9634899999999998,0.9023100000000001,0.9245099999999998,0.90962,0.95839,0.9047899999999999,0.9226899999999999,0.9564699999999998,0.8965899999999999,0.8955399999999999,0.8230399999999999,0.8936299999999998,0.90569,0.88105,0.8889199999999998,0.8995799999999999,0.9019499999999999,0.9898499999999998,0.9804699999999998,0.9917199999999998,0.9569,0.85384,0.7747499999999999,0.85339,0.8160599999999999,0.8569399999999999,0.5577599999999999,0.55507,0.56697,0.56124,0.5316199999999999,0.65949,0.73233,0.6161300000000001,0.61657,0.63374,0.61422,0.64154,0.63181,0.62511,0.65095,0.62658,0.63072,0.59462,0.60263,0.6354200000000001,0.66743,0.66187,0.6408999999999999,0.6459499999999999,0.61681,0.51722,0.62625,0.5683699999999999,0.66834,0.6662999999999999,0.6168,0.6091,0.5665499999999999,0.60868,0.67217,0.61554,0.64854,0.65211,0.66852,0.64304,0.64337,0.60417,0.5970099999999999,0.60125,0.6533,0.59073,0.6142599999999999,0.60542,0.62206,0.70717,0.6231,0.60973,0.63201,0.62589,0.55001,0.59278,0.60847,0.5969800000000001,0.65009,0.61632,0.59474,0.6543599999999998,0.5879699999999999,0.6748000000000001,0.48402999999999996,0.4072199999999999,0.42811,0.36,0.34562,0.36656999999999995,0.35878999999999994,0.35980999999999996,0.28735,0.27868,0.07342,0.0,0.045399999999999996,0.57426,0.60464,0.6017999999999999,0.54826,0.61148,0.6152400000000001,0.6659500000000002,0.6676900000000002,0.6460600000000001,0.7117400000000002,0.7344200000000002,0.7551700000000001,0.7579700000000003,0.7515700000000001,0.7354900000000001,0.7143100000000001,0.7410100000000001,0.6396800000000001
ASV 132,0.71536,0.7473899999999999,0.6803499999999999,0.6842999999999999,0.72273,0.82331,0.80682,0.81952,0.81075,0.80598,0.82437,0.7331,0.5905199999999999,0.6235999999999999,0.6097699999999999,0.6123099999999999,0.6401099999999998,0.62398,0.9493599999999999,0.90335,0.88912,0.8860800000000001,0.9320100000000001,0.89525,0.9389599999999999,0.9340799999999999,0.9158099999999999,0.9078099999999999,0.89267,0.97724,0.9515299999999999,0.8903500000000001,0.9125499999999999,0.89766,0.94643,0.8928299999999999,0.9107299999999999,0.9445099999999998,0.8846299999999999,0.8835799999999999,0.8110799999999999,0.8816699999999998,0.89373,0.86909,0.8769599999999999,0.88762,0.88999,0.9778899999999998,0.9685099999999999,0.9797599999999999,0.94494,0.8418800000000001,0.76279,0.84143,0.8040999999999999,0.84498,0.5458,0.54311,0.55501,0.5492799999999999,0.5196599999999999,0.64753,0.7203700000000001,0.6041700000000001,0.60461,0.62178,0.60226,0.62958,0.61985,0.6131500000000001,0.6389900000000001,0.61462,0.61876,0.5826600000000001,0.59067,0.6234600000000001,0.65547,0.64991,0.6289399999999999,0.6339899999999999,0.60485,0.50526,0.61429,0.55641,0.6563800000000001,0.6543399999999999,0.60484,0.59714,0.55459,0.59672,0.6602100000000001,0.60358,0.63658,0.64015,0.65656,0.63108,0.63141,0.59221,0.58505,0.58929,0.64134,0.57877,0.6023,0.59346,0.6101,0.69521,0.61114,0.59777,0.62005,0.61393,0.53805,0.58082,0.59651,0.5850200000000001,0.6381300000000001,0.60436,0.5827800000000001,0.6423999999999999,0.5760099999999999,0.6628400000000001,0.47207,0.39525999999999994,0.41615,0.34804,0.33366,0.35461,0.34682999999999997,0.34785,0.27539,0.26672,0.06146,0.045399999999999996,0.0,0.5623,0.59268,0.5898399999999999,0.5363,0.59952,0.6032800000000001,0.6539900000000002,0.6557300000000003,0.6341000000000001,0.6997800000000002,0.7224600000000002,0.74321,0.7460100000000003,0.7396100000000002,0.7235300000000001,0.7023500000000001,0.7290500000000001,0.6277200000000002
ASV 133,0.77178,0.80381,0.7367699999999999,0.7407199999999999,0.77915,0.87973,0.86324,0.8759399999999999,0.86717,0.8623999999999999,0.88079,0.78952,0.64694,0.68002,0.66619,0.6687299999999999,0.6965299999999999,0.6803999999999999,1.00578,0.9597699999999999,0.9455399999999999,0.9425,0.98843,0.9516699999999999,0.9953799999999998,0.9904999999999998,0.9722299999999998,0.9642299999999998,0.9490899999999999,1.0336599999999998,1.0079499999999997,0.94677,0.9689699999999998,0.9540799999999999,1.00285,0.94925,0.9671499999999998,1.0009299999999999,0.9410499999999998,0.9399999999999998,0.8675,0.93809,0.9501499999999999,0.9255099999999999,0.93338,0.9440399999999999,0.9464099999999999,1.0343099999999998,1.0249299999999997,1.0361799999999999,1.00136,0.8983,0.8192099999999999,0.8978499999999999,0.8605200000000001,0.9014000000000001,0.60222,0.59953,0.61143,0.6057,0.57608,0.70395,0.7767900000000001,0.66059,0.66103,0.6782,0.65868,0.6859999999999999,0.67627,0.6695700000000001,0.69541,0.6710400000000001,0.67518,0.63908,0.64709,0.67988,0.66131,0.6557499999999999,0.6347799999999999,0.6398299999999999,0.61069,0.5111,0.62013,0.5622499999999999,0.6622199999999999,0.6601799999999999,0.6106799999999999,0.60298,0.5604299999999999,0.60256,0.66605,0.60942,0.64242,0.6459900000000001,0.6624,0.6369199999999999,0.63725,0.59805,0.5908899999999999,0.5951299999999999,0.64718,0.58461,0.6081399999999999,0.5992999999999999,0.6159399999999999,0.7010499999999998,0.61698,0.60361,0.62589,0.6197699999999999,0.54389,0.58666,0.6023499999999999,0.5908599999999999,0.64397,0.6102,0.6392,0.69882,0.6324299999999999,0.71926,0.5284899999999999,0.54794,0.56883,0.5007199999999999,0.58118,0.50729,0.49951,0.50053,0.54959,0.54092,0.52882,0.57426,0.5623,0.0,0.237,0.23415999999999998,0.12344,0.6559400000000001,0.6597000000000002,0.7104100000000001,0.7121500000000002,0.6905200000000001,0.7562,0.77888,0.7996300000000001,0.8024300000000002,0.79603,0.7799500000000001,0.7587700000000002,0.7854700000000001,0.6841400000000002
ASV 134,0.80216,0.8341899999999999,0.7671499999999999,0.7711,0.80953,0.91011,0.89362,0.90632,0.89755,0.89278,0.91117,0.8199,0.6773199999999999,0.7103999999999999,0.6965699999999999,0.69911,0.7269099999999998,0.7107799999999999,1.0361599999999997,0.99015,0.97592,0.9728799999999999,1.0188099999999998,0.98205,1.0257599999999998,1.0208799999999998,1.00261,0.9946099999999999,0.97947,1.0640399999999999,1.0383299999999998,0.9771499999999999,0.9993499999999998,0.98446,1.0332299999999999,0.9796299999999999,0.9975299999999999,1.0313099999999997,0.9714299999999999,0.9703799999999999,0.8978799999999999,0.9684699999999998,0.98053,0.95589,0.9637599999999998,0.97442,0.9767899999999999,1.0646899999999997,1.0553099999999997,1.0665599999999997,1.0317399999999999,0.9286800000000001,0.84959,0.92823,0.8908999999999999,0.9317799999999999,0.6325999999999999,0.62991,0.64181,0.63608,0.60646,0.7343299999999999,0.80717,0.6909700000000001,0.6914100000000001,0.70858,0.68906,0.71638,0.70665,0.6999500000000001,0.72579,0.70142,0.70556,0.66946,0.67747,0.7102600000000001,0.6916899999999999,0.6861299999999999,0.66516,0.67021,0.64107,0.54148,0.6505099999999999,0.5926299999999999,0.6926,0.69056,0.64106,0.63336,0.59081,0.63294,0.69643,0.6397999999999999,0.6728,0.67637,0.69278,0.6673,0.66763,0.6284299999999999,0.62127,0.62551,0.6775599999999999,0.61499,0.63852,0.62968,0.64632,0.7314299999999999,0.64736,0.63399,0.65627,0.65015,0.57427,0.61704,0.63273,0.62124,0.6743499999999999,0.6405799999999999,0.6695800000000001,0.7291999999999998,0.6628099999999999,0.7496400000000001,0.55887,0.57832,0.59921,0.5311,0.61156,0.53767,0.52989,0.53091,0.57997,0.5713,0.5592,0.60464,0.59268,0.237,0.0,0.07478000000000001,0.211,0.68632,0.6900800000000002,0.7407900000000001,0.7425300000000001,0.7209000000000001,0.7865800000000001,0.8092600000000001,0.8300100000000001,0.8328100000000003,0.8264100000000001,0.8103300000000002,0.7891500000000002,0.8158500000000002,0.71452
ASV 135,0.7993199999999999,0.8313499999999999,0.7643099999999999,0.7682599999999998,0.8066899999999999,0.9072699999999999,0.8907799999999999,0.90348,0.8947099999999999,0.88994,0.90833,0.8170599999999999,0.6744799999999999,0.7075599999999999,0.6937299999999998,0.6962699999999998,0.7240699999999999,0.7079399999999999,1.0333199999999998,0.9873099999999998,0.9730799999999998,0.9700399999999999,1.0159699999999998,0.9792099999999998,1.0229199999999996,1.0180399999999996,0.9997699999999997,0.9917699999999999,0.9766299999999998,1.0611999999999997,1.0354899999999998,0.9743099999999999,0.9965099999999999,0.9816199999999998,1.0303899999999997,0.9767899999999999,0.99469,1.0284699999999996,0.96859,0.96754,0.89504,0.9656299999999999,0.9776899999999998,0.9530499999999998,0.9609199999999999,0.9715799999999998,0.9739499999999998,1.0618499999999997,1.0524699999999998,1.0637199999999998,1.0288999999999997,0.9258399999999999,0.84675,0.92539,0.88806,0.92894,0.6297599999999999,0.6270699999999999,0.6389699999999999,0.6332399999999999,0.6036199999999999,0.73149,0.80433,0.68813,0.6885699999999999,0.7057399999999999,0.6862199999999999,0.71354,0.7038099999999999,0.69711,0.72295,0.69858,0.7027199999999999,0.66662,0.67463,0.70742,0.6888499999999999,0.6832899999999998,0.6623199999999999,0.6673699999999999,0.63823,0.5386399999999999,0.6476699999999999,0.5897899999999998,0.6897599999999999,0.6877199999999999,0.6382199999999999,0.63052,0.5879699999999999,0.6300999999999999,0.6935899999999999,0.6369599999999999,0.6699599999999999,0.6735299999999999,0.6899399999999999,0.6644599999999999,0.6647899999999999,0.6255899999999999,0.6184299999999999,0.62267,0.6747199999999999,0.61215,0.6356799999999999,0.62684,0.6434799999999999,0.72859,0.64452,0.63115,0.65343,0.6473099999999999,0.57143,0.6142,0.62989,0.6184,0.6715099999999999,0.6377399999999999,0.6667399999999999,0.7263599999999999,0.65997,0.7467999999999999,0.5560299999999999,0.5754799999999999,0.59637,0.52826,0.6087199999999999,0.5348299999999999,0.5270499999999999,0.5280699999999999,0.5771299999999999,0.56846,0.55636,0.6017999999999999,0.5898399999999999,0.23415999999999998,0.07478000000000001,0.0,0.20816,0.6834800000000001,0.6872400000000001,0.7379500000000001,0.7396900000000002,0.7180600000000001,0.7837400000000001,0.8064200000000001,0.82717,0.8299700000000001,0.8235700000000001,0.80749,0.7863100000000001,0.81301,0.7116800000000001
